sex;age;race;marital-status;education;native-country;workclass;occupation;salary-class
Male;26;Black;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;19;Asian-Pac-Islander;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;35;White;Married-civ-spouse;HS-grad;United-States;State-gov;Protective-serv;>50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;State-gov;Craft-repair;<=50K
Male;41;White;Separated;Bachelors;United-States;Self-emp-not-inc;Craft-repair;<=50K
Male;35;White;Married-civ-spouse;Prof-school;United-States;Self-emp-not-inc;Prof-specialty;>50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;19;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Female;34;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;63;White;Married-civ-spouse;Prof-school;United-States;Self-emp-inc;Prof-specialty;>50K
Male;60;White;Divorced;7th-8th;United-States;Private;Other-service;<=50K
Male;47;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Female;68;White;Widowed;Assoc-voc;United-States;Private;Exec-managerial;<=50K
Male;26;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Priv-house-serv;<=50K
Female;22;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;37;White;Never-married;HS-grad;United-States;State-gov;Other-service;<=50K
Male;65;White;Married-civ-spouse;Doctorate;United-States;Private;Exec-managerial;>50K
Male;62;White;Divorced;7th-8th;United-States;Private;Craft-repair;<=50K
Male;44;White;Married-civ-spouse;Prof-school;United-States;Federal-gov;Prof-specialty;>50K
Female;49;Black;Divorced;Masters;United-States;State-gov;Prof-specialty;>50K
Male;23;White;Never-married;Some-college;United-States;Private;Handlers-cleaners;<=50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Male;50;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;39;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Male;48;White;Never-married;5th-6th;Mexico;Private;Handlers-cleaners;<=50K
Male;46;White;Separated;5th-6th;Mexico;Private;Handlers-cleaners;<=50K
Female;53;Amer-Indian-Eskimo;Separated;Some-college;United-States;Private;Exec-managerial;<=50K
Female;59;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Female;48;Black;Never-married;HS-grad;United-States;Private;Prof-specialty;<=50K
Male;31;White;Divorced;HS-grad;United-States;Private;Transport-moving;<=50K
Male;28;White;Never-married;Bachelors;United-States;Private;Machine-op-inspct;<=50K
Male;26;White;Never-married;Bachelors;United-States;Private;Craft-repair;<=50K
Female;24;White;Never-married;HS-grad;Mexico;Private;Other-service;<=50K
Male;43;White;Married-civ-spouse;Bachelors;United-States;Private;Farming-fishing;>50K
Female;41;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;45;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;28;White;Never-married;HS-grad;Mexico;Private;Craft-repair;<=50K
Male;31;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;31;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;25;White;Never-married;Bachelors;United-States;Private;Tech-support;<=50K
Male;56;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Male;37;White;Married-civ-spouse;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;67;Black;Widowed;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;41;Other;Never-married;Assoc-acdm;United-States;Private;Adm-clerical;<=50K
Male;44;White;Married-civ-spouse;Masters;United-States;State-gov;Prof-specialty;>50K
Female;47;White;Divorced;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;24;White;Married-civ-spouse;HS-grad;United-States;Private;Farming-fishing;<=50K
Male;29;White;Never-married;Assoc-voc;United-States;Private;Tech-support;<=50K
Male;29;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;79;White;Married-spouse-absent;HS-grad;United-States;Private;Prof-specialty;<=50K
Male;50;White;Married-civ-spouse;Assoc-voc;United-States;Self-emp-not-inc;Sales;>50K
Male;51;White;Married-civ-spouse;Assoc-voc;Greece;Private;Handlers-cleaners;<=50K
Female;27;White;Married-civ-spouse;Bachelors;United-States;Private;Tech-support;>50K
Male;42;White;Married-civ-spouse;Bachelors;United-States;Local-gov;Protective-serv;>50K
Male;26;White;Never-married;Bachelors;United-States;Federal-gov;Tech-support;<=50K
Male;23;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;29;White;Never-married;Assoc-voc;United-States;Self-emp-not-inc;Adm-clerical;<=50K
Female;38;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Male;20;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Male;34;White;Married-civ-spouse;Some-college;United-States;Private;Tech-support;>50K
Male;32;White;Married-civ-spouse;10th;United-States;Private;Transport-moving;>50K
Female;31;Black;Married-spouse-absent;HS-grad;Jamaica;Private;Priv-house-serv;<=50K
Female;44;White;Divorced;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;32;White;Never-married;HS-grad;United-States;Private;Craft-repair;<=50K
Male;28;White;Never-married;Masters;United-States;Private;Prof-specialty;<=50K
Male;33;White;Married-civ-spouse;Masters;United-States;Private;Prof-specialty;>50K
Female;22;White;Divorced;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;46;White;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;30;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;37;White;Married-civ-spouse;Masters;United-States;State-gov;Exec-managerial;<=50K
Male;31;White;Married-civ-spouse;1st-4th;Mexico;Private;Handlers-cleaners;<=50K
Female;54;Black;Divorced;Bachelors;United-States;Private;Exec-managerial;>50K
Female;39;Black;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Male;57;Black;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;34;White;Never-married;Doctorate;Taiwan;Private;Prof-specialty;>50K
Male;32;White;Married-civ-spouse;7th-8th;United-States;State-gov;Handlers-cleaners;<=50K
Male;31;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Female;35;White;Never-married;Bachelors;United-States;State-gov;Prof-specialty;<=50K
Female;42;Black;Separated;Some-college;United-States;Private;Adm-clerical;<=50K
Male;46;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Male;40;White;Divorced;HS-grad;United-States;Private;Craft-repair;<=50K
Male;22;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;45;Asian-Pac-Islander;Divorced;HS-grad;United-States;Private;Craft-repair;>50K
Male;41;White;Married-civ-spouse;Prof-school;United-States;Self-emp-not-inc;Prof-specialty;>50K
Male;47;White;Married-civ-spouse;Masters;United-States;State-gov;Prof-specialty;>50K
Male;25;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;45;White;Married-civ-spouse;Assoc-voc;United-States;Private;Machine-op-inspct;>50K
Female;20;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;30;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Adm-clerical;>50K
Male;32;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Male;43;White;Married-civ-spouse;Assoc-voc;United-States;Private;Exec-managerial;>50K
Male;44;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;>50K
Male;49;White;Married-civ-spouse;11th;United-States;Self-emp-not-inc;Exec-managerial;<=50K
Male;53;White;Married-civ-spouse;5th-6th;Italy;Private;Craft-repair;<=50K
Male;43;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;39;Asian-Pac-Islander;Separated;Assoc-voc;United-States;Private;Adm-clerical;<=50K
Female;42;White;Separated;11th;United-States;Private;Other-service;<=50K
Male;53;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;41;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;>50K
Male;51;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Exec-managerial;>50K
Male;38;White;Married-civ-spouse;Assoc-voc;United-States;Private;Sales;>50K
Male;30;Black;Married-civ-spouse;HS-grad;United-States;Private;Other-service;<=50K
Male;27;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;24;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;>50K
Female;34;Black;Never-married;12th;United-States;State-gov;Adm-clerical;<=50K
Male;21;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;58;White;Married-civ-spouse;Some-college;United-States;Self-emp-inc;Exec-managerial;>50K
Male;21;White;Married-civ-spouse;10th;United-States;Private;Machine-op-inspct;<=50K
Male;25;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;44;White;Never-married;Prof-school;United-States;Local-gov;Prof-specialty;>50K
Female;38;White;Widowed;Some-college;United-States;Private;Exec-managerial;>50K
Female;18;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;36;White;Married-civ-spouse;Assoc-voc;United-States;Private;Adm-clerical;>50K
Male;46;White;Married-civ-spouse;Some-college;United-States;Private;Sales;>50K
Male;25;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;35;White;Married-civ-spouse;Prof-school;United-States;Private;Prof-specialty;>50K
Female;28;White;Married-civ-spouse;Masters;United-States;Self-emp-not-inc;Exec-managerial;>50K
Male;34;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;35;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Exec-managerial;<=50K
Male;22;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;23;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Male;48;White;Married-civ-spouse;7th-8th;United-States;Private;Transport-moving;<=50K
Male;48;White;Married-civ-spouse;Bachelors;United-States;Self-emp-not-inc;Prof-specialty;<=50K
Male;64;White;Married-civ-spouse;Bachelors;United-States;Self-emp-inc;Prof-specialty;<=50K
Male;52;White;Married-civ-spouse;Masters;Greece;Private;Exec-managerial;>50K
Male;52;White;Married-civ-spouse;Some-college;United-States;Private;Exec-managerial;<=50K
Male;32;White;Divorced;HS-grad;United-States;Private;Craft-repair;<=50K
Male;35;White;Married-civ-spouse;Some-college;United-States;Self-emp-inc;Sales;>50K
Female;20;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Female;46;White;Divorced;HS-grad;United-States;Private;Sales;<=50K
Male;41;White;Married-civ-spouse;Doctorate;United-States;State-gov;Prof-specialty;>50K
Female;50;Black;Divorced;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;23;Asian-Pac-Islander;Never-married;HS-grad;Philippines;Private;Machine-op-inspct;<=50K
Male;60;White;Married-civ-spouse;5th-6th;Mexico;Private;Craft-repair;<=50K
Male;60;Asian-Pac-Islander;Married-civ-spouse;Some-college;Philippines;Local-gov;Other-service;<=50K
Male;42;White;Divorced;HS-grad;United-States;Private;Transport-moving;<=50K
Male;26;White;Never-married;Prof-school;United-States;Self-emp-not-inc;Prof-specialty;<=50K
Female;62;White;Married-civ-spouse;Bachelors;United-States;Private;Adm-clerical;>50K
Female;50;Black;Divorced;Some-college;United-States;Local-gov;Adm-clerical;<=50K
Male;27;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Female;25;White;Never-married;Bachelors;United-States;Private;Sales;<=50K
Male;28;White;Never-married;5th-6th;Mexico;Private;Craft-repair;<=50K
Male;26;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Male;20;Asian-Pac-Islander;Never-married;Some-college;Vietnam;Private;Machine-op-inspct;<=50K
Female;47;White;Divorced;Some-college;Germany;Private;Exec-managerial;<=50K
Male;33;Black;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;46;White;Married-spouse-absent;HS-grad;United-States;Private;Farming-fishing;<=50K
Female;47;White;Divorced;Some-college;United-States;Private;Other-service;<=50K
Female;37;White;Never-married;HS-grad;Nicaragua;Private;Handlers-cleaners;<=50K
Male;21;White;Never-married;Some-college;United-States;Self-emp-not-inc;Adm-clerical;<=50K
Male;19;White;Never-married;11th;United-States;Private;Craft-repair;<=50K
Male;33;Black;Never-married;Assoc-acdm;United-States;Self-emp-not-inc;Other-service;<=50K
Male;41;White;Married-civ-spouse;Some-college;United-States;Private;Sales;<=50K
Male;55;White;Never-married;10th;United-States;Private;Other-service;<=50K
Male;28;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;49;White;Divorced;Some-college;United-States;Private;Prof-specialty;>50K
Female;51;Amer-Indian-Eskimo;Widowed;7th-8th;United-States;Private;Machine-op-inspct;<=50K
Male;36;White;Divorced;HS-grad;United-States;Private;Craft-repair;<=50K
Male;64;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Sales;<=50K
Male;35;White;Married-civ-spouse;Prof-school;United-States;Private;Prof-specialty;>50K
Female;64;White;Married-civ-spouse;HS-grad;United-States;Local-gov;Adm-clerical;<=50K
Male;22;Asian-Pac-Islander;Never-married;10th;United-States;Private;Transport-moving;<=50K
Female;24;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;26;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;49;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;<=50K
Female;38;White;Never-married;Masters;United-States;Private;Exec-managerial;>50K
Male;29;White;Never-married;1st-4th;El-Salvador;Private;Other-service;<=50K
Male;21;White;Never-married;Assoc-acdm;United-States;Private;Sales;<=50K
Female;22;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;39;White;Never-married;HS-grad;United-States;Private;Tech-support;<=50K
Female;25;Black;Separated;Some-college;Jamaica;Private;Adm-clerical;<=50K
Female;17;White;Never-married;10th;United-States;Private;Other-service;<=50K
Male;45;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Female;67;White;Divorced;Assoc-voc;United-States;Private;Prof-specialty;<=50K
Male;52;White;Married-civ-spouse;HS-grad;United-States;Federal-gov;Adm-clerical;<=50K
Male;37;White;Married-civ-spouse;Assoc-acdm;Canada;Local-gov;Prof-specialty;>50K
Female;63;White;Divorced;Masters;United-States;Private;Exec-managerial;>50K
Male;50;White;Divorced;Some-college;United-States;Self-emp-inc;Protective-serv;<=50K
Female;30;Black;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;29;Amer-Indian-Eskimo;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Craft-repair;>50K
Female;40;Black;Never-married;HS-grad;United-States;Local-gov;Adm-clerical;<=50K
Male;61;White;Married-civ-spouse;Prof-school;England;Self-emp-not-inc;Prof-specialty;>50K
Female;23;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;47;White;Married-civ-spouse;Masters;United-States;Local-gov;Exec-managerial;>50K
Female;24;White;Separated;HS-grad;United-States;Private;Other-service;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Craft-repair;<=50K
Male;49;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;>50K
Male;33;White;Never-married;HS-grad;United-States;Self-emp-not-inc;Prof-specialty;<=50K
Female;20;White;Never-married;Some-college;United-States;Federal-gov;Adm-clerical;<=50K
Male;27;White;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Female;33;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;25;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;28;White;Divorced;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;26;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;<=50K
Male;47;White;Never-married;Masters;United-States;Local-gov;Prof-specialty;<=50K
Male;21;Black;Never-married;Some-college;United-States;Private;Transport-moving;<=50K
Female;23;White;Never-married;Bachelors;United-States;Private;Exec-managerial;<=50K
Male;29;White;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Female;53;White;Married-civ-spouse;HS-grad;United-States;Private;Priv-house-serv;<=50K
Male;68;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Male;56;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;>50K
Male;27;Asian-Pac-Islander;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;39;White;Married-civ-spouse;Some-college;United-States;Self-emp-inc;Prof-specialty;<=50K
Male;42;White;Married-civ-spouse;10th;United-States;Private;Craft-repair;<=50K
Male;22;White;Never-married;Some-college;United-States;Private;Adm-clerical;<=50K
Female;27;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;58;Black;Divorced;9th;United-States;Private;Farming-fishing;<=50K
Male;29;White;Married-civ-spouse;7th-8th;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Male;34;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Male;18;White;Never-married;HS-grad;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Male;36;White;Married-civ-spouse;Bachelors;United-States;Self-emp-not-inc;Prof-specialty;>50K
Male;51;White;Never-married;HS-grad;United-States;Private;Craft-repair;>50K
Male;35;White;Divorced;HS-grad;United-States;Private;Farming-fishing;<=50K
Male;28;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Female;42;White;Married-civ-spouse;Bachelors;Puerto-Rico;Private;Sales;<=50K
Male;22;White;Never-married;5th-6th;Mexico;Private;Machine-op-inspct;<=50K
Male;60;White;Married-civ-spouse;Masters;United-States;Private;Exec-managerial;>50K
Male;39;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Craft-repair;>50K
Male;34;White;Married-civ-spouse;Some-college;United-States;Private;Machine-op-inspct;<=50K
Male;54;Asian-Pac-Islander;Married-civ-spouse;Bachelors;South;Private;Exec-managerial;>50K
Male;24;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;30;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;33;Asian-Pac-Islander;Never-married;Some-college;South;Private;Sales;<=50K
Male;29;White;Never-married;HS-grad;United-States;Private;Exec-managerial;<=50K
Female;20;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;54;White;Separated;9th;United-States;Private;Craft-repair;<=50K
Male;33;Black;Married-civ-spouse;Assoc-voc;United-States;Private;Craft-repair;<=50K
Male;74;White;Married-civ-spouse;HS-grad;United-States;Self-emp-not-inc;Sales;>50K
Male;42;White;Never-married;HS-grad;United-States;Self-emp-not-inc;Farming-fishing;<=50K
Female;39;White;Divorced;HS-grad;United-States;Private;Exec-managerial;<=50K
Male;40;Amer-Indian-Eskimo;Married-civ-spouse;Prof-school;United-States;Self-emp-not-inc;Prof-specialty;>50K
Male;33;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Exec-managerial;<=50K
Male;17;Black;Never-married;HS-grad;United-States;Private;Farming-fishing;<=50K
Female;18;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;24;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Female;35;White;Divorced;Some-college;United-States;State-gov;Tech-support;<=50K
Male;40;White;Married-civ-spouse;Prof-school;United-States;Private;Prof-specialty;>50K
Male;45;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;>50K
Male;32;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Male;42;White;Married-civ-spouse;Some-college;United-States;Private;Prof-specialty;>50K
Male;38;White;Separated;Some-college;United-States;Private;Exec-managerial;<=50K
Female;39;Black;Separated;5th-6th;Puerto-Rico;Private;Sales;<=50K
Male;59;Black;Married-civ-spouse;Assoc-acdm;United-States;Federal-gov;Farming-fishing;<=50K
Male;59;White;Married-civ-spouse;Bachelors;United-States;Self-emp-not-inc;Prof-specialty;<=50K
Male;29;White;Married-civ-spouse;Some-college;United-States;Private;Prof-specialty;<=50K
Female;45;Black;Divorced;Some-college;United-States;Local-gov;Adm-clerical;<=50K
Male;39;White;Married-civ-spouse;Assoc-voc;United-States;Private;Exec-managerial;<=50K
Male;36;White;Married-civ-spouse;Bachelors;United-States;Private;Sales;>50K
Male;51;White;Married-civ-spouse;Some-college;United-States;Self-emp-not-inc;Sales;<=50K
Male;56;Asian-Pac-Islander;Married-civ-spouse;HS-grad;China;Local-gov;Other-service;<=50K
Male;21;White;Never-married;HS-grad;United-States;Private;Transport-moving;<=50K
Male;36;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Transport-moving;<=50K
Female;26;White;Never-married;Bachelors;United-States;Private;Prof-specialty;>50K
Male;41;White;Never-married;Bachelors;United-States;State-gov;Adm-clerical;<=50K
Male;35;White;Divorced;Some-college;Mexico;Private;Exec-managerial;<=50K
Male;38;White;Never-married;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Female;40;White;Married-civ-spouse;Bachelors;Puerto-Rico;Private;Other-service;<=50K
Male;23;White;Never-married;Some-college;United-States;State-gov;Adm-clerical;<=50K
Male;38;White;Married-civ-spouse;HS-grad;United-States;Federal-gov;Transport-moving;<=50K
Male;47;Black;Never-married;Bachelors;United-States;Federal-gov;Adm-clerical;>50K
Female;66;Black;Separated;9th;United-States;Private;Other-service;<=50K
Male;57;White;Married-civ-spouse;Some-college;United-States;Self-emp-inc;Exec-managerial;<=50K
Male;48;White;Divorced;Bachelors;United-States;Self-emp-inc;Sales;>50K
Female;39;White;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;30;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;31;White;Married-civ-spouse;Masters;United-States;Private;Prof-specialty;<=50K
Male;38;Black;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Male;42;Black;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;47;White;Married-civ-spouse;HS-grad;United-States;Private;Sales;<=50K
Female;20;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;65;White;Married-civ-spouse;Masters;Greece;Local-gov;Prof-specialty;<=50K
Male;71;White;Married-civ-spouse;Prof-school;United-States;Private;Prof-specialty;<=50K
Male;33;White;Married-civ-spouse;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Female;25;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Male;33;White;Married-civ-spouse;Some-college;United-States;Private;Prof-specialty;<=50K
Male;58;White;Divorced;Assoc-voc;United-States;Self-emp-inc;Sales;<=50K
Male;37;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;46;Amer-Indian-Eskimo;Never-married;HS-grad;United-States;Federal-gov;Adm-clerical;<=50K
Male;56;White;Married-civ-spouse;Bachelors;United-States;Local-gov;Prof-specialty;>50K
Male;26;White;Married-civ-spouse;Assoc-voc;United-States;Private;Craft-repair;<=50K
Male;35;White;Married-civ-spouse;Assoc-acdm;United-States;Private;Craft-repair;<=50K
Male;33;White;Never-married;Bachelors;Canada;Private;Prof-specialty;<=50K
Male;54;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Craft-repair;>50K
Male;37;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Female;30;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Philippines;Private;Other-service;<=50K
Male;51;White;Married-civ-spouse;Assoc-voc;United-States;Self-emp-not-inc;Tech-support;>50K
Male;27;White;Married-civ-spouse;Bachelors;United-States;Private;Tech-support;<=50K
Female;28;White;Never-married;Bachelors;United-States;Private;Adm-clerical;<=50K
Female;43;Black;Never-married;HS-grad;United-States;Private;Other-service;<=50K
Male;25;White;Never-married;HS-grad;El-Salvador;Private;Other-service;<=50K
Male;27;White;Never-married;11th;United-States;Private;Craft-repair;<=50K
Male;30;White;Divorced;Some-college;United-States;Private;Machine-op-inspct;<=50K
Female;39;Black;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Male;74;Black;Married-civ-spouse;5th-6th;United-States;Private;Transport-moving;<=50K
Female;20;White;Never-married;12th;Italy;Private;Prof-specialty;<=50K
Male;43;White;Married-civ-spouse;Bachelors;United-States;Private;Craft-repair;>50K
Male;30;White;Never-married;HS-grad;Germany;Private;Handlers-cleaners;<=50K
Female;19;Asian-Pac-Islander;Never-married;HS-grad;United-States;Self-emp-not-inc;Adm-clerical;<=50K
Female;19;White;Never-married;7th-8th;United-States;Private;Other-service;<=50K
Male;30;White;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Male;52;White;Married-civ-spouse;Doctorate;United-States;Private;Exec-managerial;>50K
Female;24;White;Never-married;HS-grad;United-States;Local-gov;Tech-support;<=50K
Female;43;White;Divorced;Some-college;United-States;Private;Tech-support;<=50K
Female;28;White;Never-married;HS-grad;United-States;Private;Prof-specialty;<=50K
Male;49;White;Married-civ-spouse;Bachelors;United-States;Private;Exec-managerial;>50K
Male;43;White;Married-civ-spouse;Some-college;United-States;Private;Transport-moving;<=50K
Male;36;White;Never-married;Bachelors;United-States;Private;Prof-specialty;<=50K
Male;21;White;Never-married;7th-8th;United-States;Private;Machine-op-inspct;<=50K
Female;47;Black;Separated;HS-grad;United-States;Private;Craft-repair;<=50K
Male;36;White;Never-married;5th-6th;United-States;Private;Other-service;<=50K
Female;48;White;Divorced;Bachelors;United-States;Local-gov;Prof-specialty;<=50K
Female;22;White;Never-married;Assoc-voc;United-States;Private;Other-service;<=50K
Male;37;White;Separated;HS-grad;United-States;State-gov;Craft-repair;<=50K
Female;57;Black;Never-married;Some-college;United-States;Private;Craft-repair;<=50K
Female;21;White;Never-married;Some-college;United-States;Private;Other-service;<=50K
Male;32;White;Married-civ-spouse;Assoc-voc;United-States;Private;Prof-specialty;>50K
Female;51;White;Divorced;HS-grad;United-States;Private;Adm-clerical;>50K
Male;37;White;Married-civ-spouse;HS-grad;United-States;Private;Other-service;<=50K
Female;20;White;Never-married;HS-grad;United-States;Private;Adm-clerical;<=50K
Female;32;White;Divorced;HS-grad;United-States;Private;Other-service;<=50K
Male;22;White;Married-civ-spouse;HS-grad;United-States;Private;Transport-moving;<=50K
Male;30;White;Married-civ-spouse;Some-college;United-States;Private;Craft-repair;<=50K
Female;18;Amer-Indian-Eskimo;Never-married;HS-grad;United-States;Private;Sales;<=50K
Female;32;White;Divorced;Some-college;United-States;Private;Adm-clerical;<=50K
Female;28;White;Never-married;Assoc-voc;United-States;Private;Tech-support;<=50K
Female;19;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;37;White;Divorced;HS-grad;United-States;Self-emp-not-inc;Farming-fishing;>50K
Male;20;White;Never-married;Some-college;United-States;Private;Sales;<=50K
Male;49;White;Married-civ-spouse;HS-grad;United-States;Self-emp-inc;Craft-repair;<=50K
Male;41;White;Divorced;HS-grad;United-States;Private;Machine-op-inspct;<=50K
Male;28;Black;Never-married;10th;United-States;Private;Handlers-cleaners;<=50K
Male;29;White;Married-civ-spouse;Some-college;United-States;Private;Protective-serv;<=50K
Male;20;White;Never-married;HS-grad;United-States;Private;Handlers-cleaners;<=50K
Male;41;White;Married-civ-spouse;Bachelors;United-States;Private;Prof-specialty;>50K
Female;42;White;Married-civ-spouse;Some-college;United-States;Private;Adm-clerical;<=50K
Male;29;White;Married-civ-spouse;Some-college;United-States;Private;Handlers-cleaners;<=50K
Female;67;White;Never-married;HS-grad;United-States;Private;Exec-managerial;<=50K
